"GeneName","GeneID","Accession","RNAFeatureCount","ProteinFeatureCount","RNABaseMean","RNA_log2FC","RNA_pvalue","RNA_padj","ProteinAveExpr","Protein_log2FC","Protein_pvalue","Protein_padj","RNAEffect","ProteinEffect","RNAEvidence","ProteinEvidence","Evidence","NineQuadrant","NineCell","LabelScore"
"Mib1","ENSMUSG00000024294","Q80SY4","1","1",3848.63499442275,0.0147859561453747,0.575724267525713,0.999163298615518,16.4235665291145,0.0369391949546802,0.758127354506072,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.120621359901871
"Commd10","ENSMUSG00000042705","Q8JZY2","1","1",386.745732934925,0.0165191059881665,0.584316444416915,0.999163298615518,16.6216750487632,-0.0336115430950734,0.75860425013747,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.120348255356082
"Sec61a1","ENSMUSG00000030082","P61620","1","1",1211.03915729224,-0.0217754593714821,0.51105052994291,0.999163298615518,17.5599546733918,0.0249621624608949,0.758631359878193,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.120332735537373
"Eif3e","ENSMUSG00000022336","P60229","1","1",1295.11677403868,-0.0227164845329917,0.464896228093644,0.999163298615518,17.9997133019904,0.0214875290082759,0.758718779106105,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.120282693444436
"Pgs1","ENSMUSG00000017715","Q8BHF7","1","1",1265.11600051004,-0.00655262735990599,0.833937440719896,0.999163298615518,18.1576197470276,-0.0247552542602918,0.758775749880076,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.120250084308384
"Endod1","ENSMUSG00000037419","Q8C522","1","1",1899.913667049,-0.00501120252060802,0.861308986872323,0.99955764995295,21.5989989791363,0.0195106273427754,0.758511518258721,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.120229972602862
"Atp11b","ENSMUSG00000037400","Q6DFW5","1","1",872.128367554646,0.0403673408311801,0.170663410617728,0.996810927200117,15.2025862337344,0.0297556017914253,0.760890978931282,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.120064774686609
"Frzb","ENSMUSG00000027004","P97401","1","1",596.453397421769,0.0260278287494981,0.0734914498583974,0.819725278306487,12.6207142489686,-0.0259024946095003,0.925317844091389,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.120040734829829
"Yif1b","ENSMUSG00000030588","Q9CX30","1","1",417.82558872688,-0.00192285052962562,0.947355163519592,0.99955764995295,15.9739287538457,-0.0253188914921481,0.759004548544877,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.119947774153822
"Rab18","ENSMUSG00000073639","P35293","1","1",3030.97965323441,0.0114239239052918,0.705456191093754,0.999163298615518,19.1457041909623,-0.0218626249155989,0.759329180120872,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.119933437276161
"Wrnip1","ENSMUSG00000021400","Q91XU0","1","1",1226.34205675967,0.0324512232095312,0.371784775036871,0.999163298615518,14.1894463411019,-0.038240781738228,0.759733006959944,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.119702531953817
"Nkiras1","ENSMUSG00000021772","Q8CEC5","1","1",1467.11311893538,0.0118697588438235,0.722013939771929,0.999163298615518,16.0003025560262,-0.0289182585067742,0.759772087320924,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.119680192594519
"Ube2d1","ENSMUSG00000019927","P61080","1","1",751.600462088848,-0.0244178491250454,0.43461509433394,0.999163298615518,19.7309920396723,-0.0288684306241507,0.759944769272571,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.119581496816128
"Rad21","ENSMUSG00000022314","Q61550","1","1",2616.46519966414,0.00775810739320946,0.824589204931049,0.999163298615518,16.5284537588595,-0.0539574466915269,0.760179774567028,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.11944721636677
"Pa2g4","ENSMUSG00000025364","P50580","1","1",1326.25489741812,-0.000397327106222687,0.976429369966437,0.99955764995295,18.3869407145878,0.0200297778410032,0.759970287842319,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.119395539456708
"Pycard","ENSMUSG00000030793","Q9EPB4","1","1",51.4459676969966,-0.0109890383190044,0.433780385757325,0.999163298615518,13.1210602630784,0.0522698190846267,0.760405209096387,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.119318443593264
"Irf2bp2","ENSMUSG00000051495","E9Q1P8","1","1",910.617935226021,-0.0076690223396696,0.781442205315246,0.999163298615518,9.75774070083435,0.0719446834837516,0.760413870671131,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.11931349668779
"Actl6b","ENSMUSG00000029712","Q99MR0","1","1",1112.45713143371,-0.0262518564965085,0.459112393040022,0.999163298615518,15.6750539592952,-0.0407209501055998,0.760529221003865,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.11924762175353
"Bmerb1","ENSMUSG00000044117","Q8R1Y2","1","1",3828.07453959448,0.0047429101660331,0.892542632808576,0.99955764995295,14.8109415441365,-0.0583275902038984,0.760490910654591,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.119098124930665
"Nudt16","ENSMUSG00000032565","Q6P3D0","1","1",186.556390770205,0.0103998966118556,0.652381435139153,0.999163298615518,19.5241776218871,0.0223357906278245,0.760856904281264,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.119060540986824
"Kctd1","ENSMUSG00000036225","Q5M956","1","1",1726.02892509312,0.0561839251557666,0.129102497852897,0.942960392338356,12.9536893483358,-0.0582478311468471,0.806387561965467,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.118962728352694
"Fam107a","ENSMUSG00000021750","Q78TU8","1","1",10141.958124698,-0.0395712246407344,0.0854947465959661,0.858481810647425,15.1913079107934,-0.0315119251110509,0.885817848469939,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.118924475457865
"Slc25a20","ENSMUSG00000032602","Q9Z2Z6","1","1",262.791273927826,-0.054848424997298,0.100368253388897,0.886815314596321,20.2903767505668,-0.014018760675647,0.857527330001545,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.118918845364741
"Pak4","ENSMUSG00000030602","Q8BTW9","1","1",191.393902082468,-0.032262710809168,0.182919070522827,0.999163298615518,8.95076323951913,-0.0756500174614434,0.76110672647528,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.118917966750358
"Kcnt2","ENSMUSG00000052726","D3Z649","1","1",419.567482475308,0.026499638324129,0.128537024940166,0.942960392338356,14.4235450932619,-0.0508708333729473,0.806539961584196,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.11888065856011
"Camsap1","ENSMUSG00000026933","A2AHC3","1","1",2391.86896373142,0.0825036494884972,0.0668295026899023,0.791405605082152,16.4633325052561,-0.00533847924040387,0.961025227129127,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.118866090048443
"Xpot","ENSMUSG00000034667","Q9CRT8","1","1",1950.77046824449,0.0308199837909226,0.376539369424278,0.999163298615518,15.7478106344847,0.0343425217750504,0.761298945505274,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.118808298655942
"Kpnb1","ENSMUSG00000001440","P70168","1","1",3901.79570284688,0.0359463848456518,0.33205551914595,0.999163298615518,19.2195197223121,-0.0199873854314028,0.761301375144124,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.118806912633975
"Prr12","ENSMUSG00000046574","E9PYL2","1","1",1678.0296021869,-0.0434150197099811,0.228714170807547,0.999163298615518,12.5794517762522,-0.0588742787810723,0.761694694055416,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.11858259657689
"Mrpl39","ENSMUSG00000022889","Q9JKF7","1","1",380.108881627682,0.0154952321762699,0.616010523001921,0.999163298615518,16.420643327479,-0.03215859368607,0.761885202913997,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.118473987968137
"Ykt6","ENSMUSG00000002741","Q9CQW1","1","1",1789.16801429477,0.000971331506486227,0.975293217383297,0.99955764995295,18.8353877076576,-0.0226849821744537,0.762322285765293,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.118053536546237
"Avl9","ENSMUSG00000029787","Q80U56","1","1",1280.65881523396,0.00548706564479514,0.869872122196175,0.99955764995295,16.8620040524787,-0.0300586226177515,0.762353099460722,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.118035982359918
"Yaf2","ENSMUSG00000022634","Q99LW6","1","1",1677.3785612232,0.00238635865961308,0.930705302794316,0.99955764995295,6.23220225662801,-0.107340524928455,0.762473473851075,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117967413337688
"Atf2","ENSMUSG00000027104","P16951","1","1",2158.67011055893,0.068988873137603,0.102928026722292,0.890814112964318,13.5005746771702,0.0279645204606229,0.855556215730354,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117964360306385
"Peak1","ENSMUSG00000074305","Q69Z38","1","1",716.933152268696,0.00388592998284526,0.894550649344554,0.99955764995295,18.6389317911576,-0.0318165578669038,0.762709532189013,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117832978540045
"Cpm","ENSMUSG00000020183","Q80V42","1","1",206.310239506933,-0.0157625393773654,0.335063086543997,0.999163298615518,17.8396615531116,-0.10073570113402,0.763012090272451,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.11783210729489
"Ppp2r5b","ENSMUSG00000024777","Q6PD28","1","1",2259.41024379891,-0.00306343776768813,0.918856942324148,0.99955764995295,18.4459169139984,-0.0253108547690246,0.762750006113017,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117809932891939
"Dhrs4","ENSMUSG00000022210","Q99LB2","1","1",196.080454163611,-0.0580341668181979,0.0683170024237169,0.794642385682466,16.435479995356,0.00452872121967474,0.959537582417503,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117766284180405
"Dusp14","ENSMUSG00000018648","Q9JLY7","1","1",1078.93200260131,0.0360520887813747,0.0959090589559827,0.879222791239218,14.8218267123939,-0.0253535298773002,0.867255035691569,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117754232404326
"Arhgef7","ENSMUSG00000031511","Q9ES28","1","1",2531.018537868,0.0395867642420139,0.230946411407749,0.999163298615518,18.9611491514278,-0.0214494568322507,0.763268686779276,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117686081151188
"Atp2b4","ENSMUSG00000026463","Q6Q477","1","1",4862.53979093681,0.0243062705253506,0.140000974205303,0.960193971751032,20.3874285575646,0.0839067633465334,0.794430325433556,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.11758521099465
"Slitrk5","ENSMUSG00000033214","Q810B7","1","1",1408.93777820937,0.0314004423339888,0.280591618437821,0.999163298615518,18.1106243772241,-0.0271396387332992,0.7634670627641,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117573221285213
"Amigo1","ENSMUSG00000050947","Q80ZD8","1","1",2240.74976860424,0.0754016434180743,0.111336893664311,0.907016125772094,15.1680614095563,0.0364281645267468,0.841116114607616,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117529038052321
"Csnk2b","ENSMUSG00000024387","P67871","1","1",1148.36245705841,0.0157158915457107,0.587426228939325,0.999163298615518,19.1005329841902,0.0167542030931465,0.76361263999626,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117490418287183
"Tenm1","ENSMUSG00000016150","Q9WTS4","1","1",896.942354803413,0.0159920431245262,0.440431811069486,0.999163298615518,17.1251974449927,-0.0510871252572258,0.763645944164835,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117471477399519
"Ndufa6","ENSMUSG00000022450","Q9CQZ5","1","1",1027.120763296,-0.0531556703221487,0.158869046579957,0.983920496483783,20.9490485602226,-0.0182375112643953,0.775623169977462,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117389218194592
"Tbc1d13","ENSMUSG00000039678","Q8R3D1","1","1",867.606946927831,0.00552025125851664,0.841719172905233,0.999163298615518,15.5090420769596,0.0358308298846719,0.763818225433297,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117373510054641
"Septin11","ENSMUSG00000058013","Q8C1B7","1","1",2412.01440946106,0.0502758028190101,0.08194225530898,0.845648793152703,20.3464622493274,-0.0078400128595959,0.902531459600876,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117347617513993
"Farp1","ENSMUSG00000025555","F8VPU2","1","1",1324.66664248739,0.00169914028913873,0.959248740944397,0.99955764995295,20.1762768471282,0.0372838882626212,0.763757760058817,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117236516822847
"Ntpcr","ENSMUSG00000031851","Q9CQA9","1","1",272.644857537959,0.00870916792687728,0.75211467045476,0.999163298615518,13.6774668902001,-0.0560263399474241,0.764086240824005,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117221147640611
"Nup54","ENSMUSG00000034826","Q8BTS4","1","1",232.298042311518,0.000511918865125214,0.984418756101195,0.99955764995295,19.344252048672,-0.0249821134255015,0.763983848085973,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117107975736041
"Hnrnpul1","ENSMUSG00000040725","Q8VDM6","1","1",2128.87022441745,-0.031801578970062,0.383763539034701,0.999163298615518,16.5608677887239,-0.0371263828791975,0.76428684847137,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117107140405874
"Ado","ENSMUSG00000057134","Q6PDY2","1","1",1274.69581440785,0.0493427617910106,0.177799140300836,0.999163298615518,17.6546097294461,-0.0553948280624788,0.764352392231511,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.11706989774899
"Higd1a","ENSMUSG00000038412","Q9JLR9","1","1",1251.25682318653,-0.0153764885991236,0.637764661328779,0.999163298615518,17.369345340363,-0.0405996646360265,0.764394244238834,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.117046118666953
"Csnk1e","ENSMUSG00000022433","Q9JMK2","1","1",1866.48284747887,0.0556103497351891,0.111748675097031,0.908649812972339,15.7721748641505,0.0208108150907744,0.840719258086053,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.116952462692551
"Mettl9","ENSMUSG00000030876","Q9EPL4","1","1",1153.48794738042,-0.0116064650891705,0.72782280971529,0.999163298615518,11.1251540681755,0.0631929688234258,0.764824858081409,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.116801532105981
"Atl3","ENSMUSG00000024759","Q91YH5","1","1",821.13971268046,0.0354260491096225,0.30084981835014,0.999163298615518,16.639232991509,0.0245849479259448,0.764974114803453,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.116716787153049
"H4c1","ENSMUSG00000060093","P62806","1","1",3.36501428935292,-0.00429214338231386,0.276382223034071,0.999163298615518,24.5569363000423,0.0687526235021032,0.765292562403884,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.116536034295134
"Ccny","ENSMUSG00000024286","Q8BGU5","1","1",2957.3688465017,0.00971628028650799,0.757249056022799,0.999163298615518,18.0619797620148,0.0198899748472989,0.765638382631098,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.116339829731563
